suburb,rooms,type,price,method,seller_g,date,distance,postcode,bedroom2,bathroom,car,landsize,building_area,year_built,council_area,latitude,longitude,region_name,property_count,yr_qtr
Coburg,4,h,1150000,PI,Peter,2016-07-26,7.8,3058,4,2,2,43,205,1930,Darebin City Council,-37.7456,144.9469,Northern Metropolitan,11204,2016.3
Coburg,3,h,630000,S,Raine,2016-06-27,7.8,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,11204,2016.2
Coburg,2,u,515000,S,Ray,2016-06-27,7.8,3058,2,1,2,0,70,1970,Darebin City Council,-37.7474,144.9608,Northern Metropolitan,11204,2016.2
Coburg,4,h,NA,SN,Ray,2016-06-27,7.8,3058,4,2,2,229,220,1880,Darebin City Council,-37.7549,144.9609,Northern Metropolitan,11204,2016.2
Coburg,4,h,NA,S,Nelson,2016-06-27,7.8,3058,4,2,2,395,200,1925,Darebin City Council,-37.7538,144.9515,Northern Metropolitan,11204,2016.2
Coburg,3,h,770000,PI,Raine,2016-06-27,7.8,3058,4,1,2,408,NA,1970,Darebin City Council,-37.7366,144.9564,Northern Metropolitan,11204,2016.2
Coburg,2,h,472000,S,Nelson,2016-06-27,7.8,3058,2,1,1,500,69,1975,Darebin City Council,-37.747,144.9515,Northern Metropolitan,11204,2016.2
Coburg,2,h,901000,S,Peter,2016-06-27,7.8,3058,2,1,1,545,107,1940,Darebin City Council,-37.7445,144.9471,Northern Metropolitan,11204,2016.2
Coburg,2,h,642000,S,Nelson,2016-06-27,7.8,3058,2,1,0,167,NA,NA,Darebin City Council,-37.7477,144.9647,Northern Metropolitan,11204,2016.2
Coburg,2,h,605000,S,Jellis,2016-06-27,7.8,3058,2,1,1,0,13,1969,Darebin City Council,-37.7519,144.9721,Northern Metropolitan,11204,2016.2
Coburg,2,h,NA,SP,Sweeney,2016-11-27,7.8,3058,2,1,1,420,NA,NA,Darebin City Council,-37.7453,144.9798,Northern Metropolitan,11204,2016.4
Coburg,3,t,687000,S,Nelson,2016-11-27,7.8,3058,3,1,1,116,140,1995,Darebin City Council,-37.7454,144.9487,Northern Metropolitan,11204,2016.4
Coburg,4,h,975000,PI,Re,2016-11-27,7.8,3058,4,2,2,307,203,1996,Darebin City Council,-37.748,144.9602,Northern Metropolitan,11204,2016.4
Coburg,3,h,985000,S,Jellis,2016-11-27,7.8,3058,3,1,1,309,NA,1880,Darebin City Council,-37.7434,144.9697,Northern Metropolitan,11204,2016.4
Coburg,4,h,NA,SP,Raine,2016-11-27,7.8,3058,4,2,2,489,209,1930,Darebin City Council,-37.7452,144.9559,Northern Metropolitan,11204,2016.4
Coburg,3,h,835000,S,hockingstuart,2016-11-27,7.8,3058,3,1,1,459,NA,NA,Darebin City Council,-37.7388,144.9529,Northern Metropolitan,11204,2016.4
Coburg,3,h,951000,SP,Nelson,2016-11-27,7.8,3058,3,2,0,342,NA,NA,Darebin City Council,-37.743,144.956,Northern Metropolitan,11204,2016.4
Coburg,3,h,1370000,S,Nelson,2016-05-28,7.8,3058,3,1,1,563,130,1930,Darebin City Council,-37.7493,144.978,Northern Metropolitan,11204,2016.2
Coburg,2,h,700000,VB,Nelson,2016-05-28,7.8,3058,2,1,2,381,92,1925,Darebin City Council,-37.74,144.9516,Northern Metropolitan,11204,2016.2
Coburg,3,t,810000,S,Nelson,2016-05-28,7.8,3058,3,2,1,213,131,2010,Darebin City Council,-37.7461,144.9584,Northern Metropolitan,11204,2016.2
Coburg,2,u,445000,SP,Raine,2016-05-28,7.8,3058,2,1,1,0,NA,2007,Darebin City Council,-37.7336,144.9597,Northern Metropolitan,11204,2016.2
Coburg,4,h,838000,S,Jellis,2016-05-28,7.8,3058,4,1,1,576,147,1960,Darebin City Council,-37.7369,144.9637,Northern Metropolitan,11204,2016.2
Coburg,2,h,810000,S,Nelson,2016-05-28,7.8,3058,2,1,1,370,NA,NA,Darebin City Council,-37.7489,144.9598,Northern Metropolitan,11204,2016.2
Coburg,4,h,1150000,PI,Nelson,2016-05-28,7.8,3058,4,1,2,633,164,1990,Darebin City Council,-37.7531,144.9504,Northern Metropolitan,11204,2016.2
Coburg,4,h,931000,SP,Brad,2016-05-28,7.8,3058,3,1,1,412,160,1920,Darebin City Council,-37.7432,144.9768,Northern Metropolitan,11204,2016.2
Coburg,1,u,241000,S,Nelson,2016-08-28,7.8,3058,1,1,1,0,62,1976,Darebin City Council,-37.7463,144.9635,Northern Metropolitan,11204,2016.3
Coburg,2,h,NA,S,Jellis,2016-08-28,7.8,3058,2,1,1,250,98,1910,Darebin City Council,-37.7381,144.9574,Northern Metropolitan,11204,2016.3
Coburg,4,h,1331000,S,Jellis,2016-08-28,7.8,3058,3,2,2,394,NA,NA,Darebin City Council,-37.7534,144.9679,Northern Metropolitan,11204,2016.3
Coburg,3,t,NA,PI,Barry,2016-08-28,7.8,3058,3,2,2,0,NA,NA,Darebin City Council,-37.7388,144.9579,Northern Metropolitan,11204,2016.3
Coburg,1,h,1007000,SP,Brad,2016-08-28,7.8,3058,1,2,0,807,1,NA,Darebin City Council,-37.7373,144.9825,Northern Metropolitan,11204,2016.3
Coburg,2,h,981000,S,Nelson,2016-08-28,7.8,3058,2,1,1,263,114,1910,Darebin City Council,-37.7493,144.97,Northern Metropolitan,11204,2016.3
Coburg,2,t,570000,S,Peter,2016-08-28,7.8,3058,2,1,1,0,86,1900,Darebin City Council,-37.7367,144.9701,Northern Metropolitan,11204,2016.3
Coburg,2,h,NA,SN,Barry,2016-08-28,7.8,3058,2,1,2,365,NA,NA,Darebin City Council,-37.7456,144.9527,Northern Metropolitan,11204,2016.3
Coburg,2,h,500000,S,Nelson,2016-08-28,7.8,3058,2,1,1,113,70,1970,Darebin City Council,-37.7424,144.961,Northern Metropolitan,11204,2016.3
Coburg,3,h,830000,PI,Ray,2016-07-30,7.8,3058,3,2,0,559,NA,NA,Darebin City Council,-37.7384,144.9617,Northern Metropolitan,11204,2016.3
Coburg,3,h,1194500,S,hockingstuart,2016-07-30,7.8,3058,2,1,2,537,NA,NA,Darebin City Council,-37.7443,144.9494,Northern Metropolitan,11204,2016.3
Coburg,2,u,425000,S,Ray,2016-07-30,7.8,3058,2,2,1,0,NA,NA,Darebin City Council,-37.7363,144.9723,Northern Metropolitan,11204,2016.3
Coburg,2,h,645000,SP,Jellis,2016-07-30,7.8,3058,2,1,1,702,NA,NA,Darebin City Council,-37.7517,144.9795,Northern Metropolitan,11204,2016.3
Coburg,3,h,NA,PN,Peter,2016-07-30,7.8,3058,3,2,2,486,NA,NA,Darebin City Council,-37.7354,144.9635,Northern Metropolitan,11204,2016.3
Coburg,2,t,NA,SN,Barry,2016-07-30,7.8,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,11204,2016.3
Coburg North,3,h,845000,S,Nelson,2016-09-03,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.3
Coburg North,3,h,751000,SP,Melbourne,2016-12-03,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.4
Coburg North,4,h,895000,S,Nelson,2016-12-03,9.2,3058,4,2,2,661,NA,NA,Darebin City Council,-37.7246,144.9828,Northern Metropolitan,3445,2016.4
Coburg North,3,h,655000,SP,hockingstuart,2016-12-03,9.2,3058,3,1,0,404,98,1950,Darebin City Council,-37.7305,144.9803,Northern Metropolitan,3445,2016.4
Coburg North,3,t,631000,S,McGrath,2017-03-04,9.2,3058,3,1,1,178,120,2012,Darebin City Council,-37.7297,144.9645,Northern Metropolitan,3445,2017.1
Coburg North,2,t,600000,S,McGrath,2017-03-04,9.2,3058,2,1,1,145,105,2010,Darebin City Council,-37.7295,144.9641,Northern Metropolitan,3445,2017.1
Coburg North,4,h,820000,SP,Brad,2017-03-04,9.2,3058,4,1,3,498,NA,NA,Darebin City Council,-37.7329,144.9721,Northern Metropolitan,3445,2017.1
Coburg North,3,h,715000,SP,hockingstuart,2017-03-04,9.2,3058,3,2,2,173,120,2010,Darebin City Council,-37.7308,144.9832,Northern Metropolitan,3445,2017.1
Coburg North,4,h,NA,SN,Barry,2017-03-04,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2017.1
Coburg North,3,h,735000,SP,Barry,2017-03-04,9.2,3058,3,1,1,427,NA,NA,Darebin City Council,-37.7303,144.9773,Northern Metropolitan,3445,2017.1
Coburg North,4,h,1180000,S,Nelson,2017-03-04,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2017.1
Coburg North,3,h,864000,S,Nelson,2016-06-04,9.2,3058,3,1,2,565,115,1950,Darebin City Council,-37.7283,144.969,Northern Metropolitan,3445,2016.2
Coburg North,2,t,420000,VB,Peter,2016-08-06,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.3
Coburg North,3,h,700000,S,Nelson,2016-05-07,9.2,3058,3,1,2,626,108,1950,Darebin City Council,-37.7201,144.9696,Northern Metropolitan,3445,2016.2
Coburg North,2,h,725000,S,Nelson,2016-11-07,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.4
Coburg North,4,h,735000,SP,Nelson,2016-11-07,9.2,3058,4,2,2,302,NA,NA,Darebin City Council,-37.7271,144.9842,Northern Metropolitan,3445,2016.4
Coburg North,2,t,591000,S,Nelson,2016-11-07,9.2,3058,2,1,1,0,86,2008,Darebin City Council,-37.721,144.9527,Northern Metropolitan,3445,2016.4
Coburg North,3,h,860000,S,Nelson,2016-10-08,9.2,3058,2,1,3,586,145,1950,Darebin City Council,-37.7205,144.9659,Northern Metropolitan,3445,2016.4
Coburg North,3,h,765000,S,Raine,2016-10-08,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.4
Coburg North,2,h,765000,S,Love,2016-10-08,9.2,3058,2,1,2,563,116,1925,Darebin City Council,-37.723,144.96,Northern Metropolitan,3445,2016.4
Coburg North,2,h,810000,S,Brad,2016-10-08,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.4
Coburg North,3,h,625000,S,Nelson,2016-09-10,9.2,3058,3,1,2,104,138,2014,Darebin City Council,-37.7307,144.9826,Northern Metropolitan,3445,2016.3
Coburg North,3,h,NA,SN,Barry,2016-09-10,9.2,3058,3,1,4,609,120,1950,Darebin City Council,-37.7189,144.9527,Northern Metropolitan,3445,2016.3
Coburg North,4,h,1050000,S,hockingstuart,2016-09-10,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.3
Coburg North,3,t,NA,PN,Ray,2016-12-10,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.4
Coburg North,2,h,745000,SP,Raine,2016-12-10,9.2,3058,2,1,3,526,90,1940,Darebin City Council,-37.732,144.9832,Northern Metropolitan,3445,2016.4
Coburg North,4,h,1050000,PI,Jellis,2016-12-10,9.2,3058,4,3,2,501,258,2016,Darebin City Council,-37.7266,144.9823,Northern Metropolitan,3445,2016.4
Coburg North,3,h,NA,PN,Nelson,2017-02-11,9.2,3058,3,1,1,374,116,1940,Darebin City Council,-37.7294,144.9644,Northern Metropolitan,3445,2017.1
Coburg North,3,h,782000,S,Barry,2017-03-11,9.2,3058,3,1,3,576,NA,NA,Darebin City Council,-37.7269,144.9654,Northern Metropolitan,3445,2017.1
Coburg North,2,h,935000,S,First,2016-11-12,9.2,3058,2,1,2,833,107,1960,Darebin City Council,-37.7297,144.9654,Northern Metropolitan,3445,2016.4
Coburg North,4,h,1009000,S,Ray,2016-11-12,9.2,3058,4,1,2,590,NA,1950,Darebin City Council,-37.7197,144.9585,Northern Metropolitan,3445,2016.4
Coburg North,2,h,820000,SP,Nelson,2016-11-12,9.2,3058,2,1,4,629,120,1960,Darebin City Council,-37.7276,144.9688,Northern Metropolitan,3445,2016.4
Coburg North,3,h,780000,S,Nelson,2016-11-12,9.2,3058,3,1,2,307,96,1950,Darebin City Council,-37.7215,144.9533,Northern Metropolitan,3445,2016.4
Coburg North,3,h,835500,S,Walshe,2016-08-13,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.3
Coburg North,3,h,707000,S,Brad,2016-08-13,9.2,3058,3,2,3,556,129,1950,Darebin City Council,-37.7305,144.9605,Northern Metropolitan,3445,2016.3
Coburg North,2,h,570000,S,Ray,2016-05-14,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.2
Coburg North,2,t,522500,S,RW,2016-05-14,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.2
Coburg North,2,t,523000,SP,hockingstuart,2016-10-15,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.4
Coburg North,3,h,772000,S,Nelson,2016-10-15,9.2,3058,3,1,1,367,NA,NA,Darebin City Council,-37.728,144.963,Northern Metropolitan,3445,2016.4
Coburg North,2,t,460000,PI,Stockdale,2016-04-16,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.2
Coburg North,2,u,NA,SN,Barry,2016-04-16,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.2
Coburg North,3,h,NA,SN,Barry,2016-04-16,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.2
Coburg North,3,h,840000,S,Raine,2016-07-16,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.3
Coburg North,3,h,NA,SN,Barry,2016-09-17,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.3
Coburg North,2,t,NA,PI,Ray,2016-09-17,9.2,3058,2,2,1,117,119,2013,Darebin City Council,-37.724,144.9614,Northern Metropolitan,3445,2016.3
Coburg North,2,t,NA,SN,Barry,2017-03-18,9.2,3058,2,1,1,104,90,2012,Darebin City Council,-37.7269,144.9626,Northern Metropolitan,3445,2017.1
Coburg North,3,h,745000,S,Raine,2017-03-18,9.2,3058,3,1,3,473,NA,NA,Darebin City Council,-37.7316,144.9789,Northern Metropolitan,3445,2017.1
Coburg North,2,u,520000,S,Brad,2017-03-18,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2017.1
Coburg North,2,u,532500,S,Brad,2017-03-18,9.2,3058,2,1,1,168,NA,1970,Darebin City Council,-37.73,144.9629,Northern Metropolitan,3445,2017.1
Coburg North,3,h,750000,S,hockingstuart,2017-03-18,9.2,3058,3,2,2,310,NA,NA,Darebin City Council,-37.7305,144.9809,Northern Metropolitan,3445,2017.1
Coburg North,3,h,815000,S,Ray,2016-06-18,9.2,3058,3,2,2,376,NA,NA,Darebin City Council,-37.7295,144.982,Northern Metropolitan,3445,2016.2
Coburg North,3,h,637000,S,Brad,2016-06-18,9.2,3058,3,1,4,498,97,1950,Darebin City Council,-37.7323,144.9833,Northern Metropolitan,3445,2016.2
Coburg North,4,h,950000,S,hockingstuart,2016-06-18,9.2,3058,4,2,2,298,231,2013,Darebin City Council,-37.7308,144.9836,Northern Metropolitan,3445,2016.2
Coburg North,3,h,780000,S,hockingstuart,2016-06-18,9.2,3058,3,1,2,677,NA,NA,Darebin City Council,-37.7297,144.9648,Northern Metropolitan,3445,2016.2
Coburg North,3,t,NA,SN,Barry,2016-06-18,9.2,3058,3,1,1,146,129,2001,Darebin City Council,-37.7337,144.9707,Northern Metropolitan,3445,2016.2
Coburg North,2,h,830000,S,Jellis,2016-11-19,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.4
Coburg North,3,h,860000,PI,Jellis,2016-11-19,9.2,3058,3,2,3,472,134,1970,Darebin City Council,-37.734,144.9728,Northern Metropolitan,3445,2016.4
Coburg North,5,h,1172000,S,Ray,2016-11-19,9.2,3058,5,3,2,425,37,2014,Darebin City Council,-37.7302,144.9816,Northern Metropolitan,3445,2016.4
Coburg North,3,h,NA,SP,Nelson,2016-05-22,9.2,3058,3,1,2,494,103,1950,Darebin City Council,-37.7195,144.9534,Northern Metropolitan,3445,2016.2
Coburg North,2,h,NA,SN,Barry,2016-05-22,9.2,3058,2,1,3,582,123,1920,Darebin City Council,-37.729,144.9701,Northern Metropolitan,3445,2016.2
Coburg North,2,h,530000,S,Raine,2016-08-22,9.2,3058,2,1,1,332,NA,NA,Darebin City Council,-37.7187,144.9564,Northern Metropolitan,3445,2016.3
Coburg North,3,h,NA,SN,Brace,2016-08-22,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,-37.7295,144.9722,Northern Metropolitan,3445,2016.3
Coburg North,3,h,682000,S,Nelson,2016-08-22,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.3
Coburg North,2,t,570000,S,Ray,2016-04-23,9.2,3058,2,2,2,186,NA,NA,Darebin City Council,-37.7263,144.9843,Northern Metropolitan,3445,2016.2
Coburg North,3,h,2000000,S,Ray,2016-09-24,9.2,3058,4,1,1,973,NA,NA,Darebin City Council,-37.7284,144.9843,Northern Metropolitan,3445,2016.3
Coburg North,3,h,650000,SP,Barry,2017-02-25,9.2,3058,3,1,1,407,95,1930,Darebin City Council,-37.7351,144.9833,Northern Metropolitan,3445,2017.1
Coburg North,4,h,792000,SP,Jellis,2016-07-26,9.2,3058,4,2,1,320,131,1950,Darebin City Council,-37.7242,144.9612,Northern Metropolitan,3445,2016.3
Coburg North,3,h,720000,S,Nelson,2016-07-26,9.2,3058,3,1,2,499,105,1970,Darebin City Council,-37.7236,144.9576,Northern Metropolitan,3445,2016.3
Coburg North,3,h,970000,S,Jellis,2016-11-27,9.2,3058,3,1,2,575,129,1960,Darebin City Council,-37.7307,144.9704,Northern Metropolitan,3445,2016.4
Coburg North,4,h,NA,SN,Barry,2016-05-28,9.2,3058,2,1,3,535,155,1950,Darebin City Council,-37.7235,144.9827,Northern Metropolitan,3445,2016.2
Coburg North,3,h,NA,S,Jellis,2016-05-28,9.2,3058,2,1,1,647,NA,1950,Darebin City Council,-37.7197,144.964,Northern Metropolitan,3445,2016.2
Coburg North,3,h,785000,SP,Brad,2016-05-28,9.2,3058,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,3445,2016.2
Coburg North,3,h,NA,SN,Barry,2016-08-28,9.2,3058,3,1,1,622,152,1960,Darebin City Council,-37.7205,144.9707,Northern Metropolitan,3445,2016.3
Collingwood,2,t,750000,S,Jellis,2016-09-03,1.6,3066,2,1,1,115,NA,NA,Yarra City Council,-37.7968,144.9891,Northern Metropolitan,4553,2016.3
Collingwood,2,h,890000,S,LITTLE,2016-09-03,1.6,3066,2,1,1,178,70,1900,Yarra City Council,-37.7974,144.9915,Northern Metropolitan,4553,2016.3
Collingwood,2,u,1260000,S,Jellis,2016-09-03,1.6,3066,2,1,1,0,129,1900,Yarra City Council,-37.8042,144.9845,Northern Metropolitan,4553,2016.3
Collingwood,2,u,855000,S,Nelson,2016-09-03,1.6,3066,2,1,1,2886,122,1830,Yarra City Council,-37.8042,144.9845,Northern Metropolitan,4553,2016.3
Collingwood,3,h,1260000,S,Jellis,2016-12-03,1.6,3066,3,1,0,167,NA,1900,Yarra City Council,-37.7962,144.9866,Northern Metropolitan,4553,2016.4
Collingwood,2,h,NA,SP,Jellis,2016-12-03,1.6,3066,2,1,0,122,64,1880,Yarra City Council,-37.7976,144.9929,Northern Metropolitan,4553,2016.4
Collingwood,2,h,1320000,S,Nelson,2017-03-04,1.6,3066,2,2,1,0,NA,NA,Yarra City Council,-37.7969,144.9885,Northern Metropolitan,4553,2017.1
Collingwood,2,h,1430000,S,Jellis,2017-03-04,1.6,3066,2,1,0,231,NA,NA,Yarra City Council,-37.7969,144.9905,Northern Metropolitan,4553,2017.1
Collingwood,3,t,1125000,SP,Nelson,2017-03-04,1.6,3066,3,2,2,0,151,2000,Yarra City Council,-37.8083,144.9908,Northern Metropolitan,4553,2017.1
Collingwood,3,u,950000,S,Jellis,2017-03-04,1.6,3066,3,2,1,15900,NA,NA,Yarra City Council,-37.8035,144.985,Northern Metropolitan,4553,2017.1
Collingwood,2,u,910000,S,Jellis,2017-03-04,1.6,3066,2,1,1,0,97,1880,Yarra City Council,-37.8035,144.985,Northern Metropolitan,4553,2017.1
Collingwood,1,u,452000,SP,Jellis,2017-03-04,1.6,3066,1,1,1,816,53,2000,Yarra City Council,-37.802,144.9848,Northern Metropolitan,4553,2017.1
Collingwood,1,u,440000,VB,Collins,2017-03-04,1.6,3066,1,1,1,2773,NA,2010,Yarra City Council,-37.802,144.9854,Northern Metropolitan,4553,2017.1
Collingwood,2,u,NA,SP,Caine,2016-08-06,1.6,3066,2,1,1,0,NA,NA,Yarra City Council,-37.8075,144.9839,Northern Metropolitan,4553,2016.3
Collingwood,1,u,415000,SP,Biggin,2016-11-07,1.6,3066,1,1,1,3701,62,2005,Yarra City Council,-37.809,144.9911,Northern Metropolitan,4553,2016.4
Collingwood,2,u,NA,S,Jellis,2016-11-07,1.6,3066,2,2,1,0,155,1900,Yarra City Council,-37.8024,144.9848,Northern Metropolitan,4553,2016.4
Collingwood,2,h,1015000,S,Nelson,2016-10-08,1.6,3066,2,1,0,117,NA,NA,Yarra City Council,-37.7948,144.9861,Northern Metropolitan,4553,2016.4
Collingwood,1,u,372000,SP,Woodards,2016-10-08,1.6,3066,1,1,1,0,65,2005,Yarra City Council,-37.809,144.9911,Northern Metropolitan,4553,2016.4
Collingwood,3,u,1326000,S,Nelson,2016-10-08,1.6,3066,3,2,1,0,190,2013,Yarra City Council,-37.8032,144.9842,Northern Metropolitan,4553,2016.4
Collingwood,2,t,999000,SP,Jellis,2016-10-08,1.6,3066,NA,NA,NA,NA,NA,NA,Yarra City Council,NA,NA,Northern Metropolitan,4553,2016.4
Collingwood,3,t,910000,S,Jellis,2016-09-10,1.6,3066,3,1,1,171,NA,NA,Yarra City Council,-37.8006,144.9925,Northern Metropolitan,4553,2016.3
Collingwood,2,h,1230000,S,Jellis,2017-02-11,1.6,3066,2,2,1,0,153,1920,Yarra City Council,-37.8042,144.9845,Northern Metropolitan,4553,2017.1
Collingwood,1,u,NA,SN,Purplebricks,2017-03-11,1.6,3066,1,1,1,609,43,1970,Yarra City Council,-37.7981,144.9883,Northern Metropolitan,4553,2017.1
Collingwood,2,u,NA,VB,Jellis,2017-03-11,1.6,3066,2,1,1,2773,70,2011,Yarra City Council,-37.802,144.9854,Northern Metropolitan,4553,2017.1
Collingwood,2,h,855000,S,Jellis,2016-11-12,1.6,3066,2,1,0,130,80,1890,Yarra City Council,-37.7953,144.9882,Northern Metropolitan,4553,2016.4
Collingwood,1,u,457000,S,Jellis,2016-08-13,1.6,3066,1,1,1,406,49,1970,Yarra City Council,-37.796,144.9911,Northern Metropolitan,4553,2016.3
Collingwood,2,u,380000,PI,hockingstuart,2016-08-13,1.6,3066,NA,NA,NA,NA,NA,NA,Yarra City Council,NA,NA,Northern Metropolitan,4553,2016.3
Collingwood,3,t,897500,S,Jellis,2016-05-14,1.6,3066,3,2,1,82,82,1995,Yarra City Council,-37.7961,144.9873,Northern Metropolitan,4553,2016.2
Collingwood,2,u,865000,PI,Biggin,2016-05-14,1.6,3066,2,2,1,0,NA,NA,Yarra City Council,-37.8035,144.985,Northern Metropolitan,4553,2016.2
Collingwood,2,h,1265000,S,Jellis,2016-05-14,1.6,3066,3,1,1,282,112,1920,Yarra City Council,-37.7985,144.9883,Northern Metropolitan,4553,2016.2
Collingwood,2,h,1260000,S,Peter,2016-10-15,1.6,3066,2,1,2,116,NA,NA,Yarra City Council,-37.8067,144.984,Northern Metropolitan,4553,2016.4
Collingwood,5,h,NA,S,Nelson,2016-10-15,1.6,3066,5,2,4,464,5,NA,Yarra City Council,-37.7999,144.9854,Northern Metropolitan,4553,2016.4
Collingwood,3,h,1075000,S,hockingstuart,2016-04-16,1.6,3066,3,1,0,183,104,1880,Yarra City Council,-37.7948,144.9875,Northern Metropolitan,4553,2016.2
Collingwood,3,u,1470000,S,Nelson,2016-04-16,1.6,3066,3,2,2,0,NA,NA,Yarra City Council,-37.8037,144.9846,Northern Metropolitan,4553,2016.2
Collingwood,1,u,366000,S,Woodards,2016-07-16,1.6,3066,1,1,1,0,44,1970,Yarra City Council,-37.796,144.9911,Northern Metropolitan,4553,2016.3
Collingwood,1,u,461000,SP,Jellis,2016-07-16,1.6,3066,1,1,1,0,NA,NA,Yarra City Council,-37.8035,144.985,Northern Metropolitan,4553,2016.3
Collingwood,2,h,981000,S,Jellis,2016-09-17,1.6,3066,2,1,0,188,107,1900,Yarra City Council,-37.7964,144.9923,Northern Metropolitan,4553,2016.3
Collingwood,2,u,683000,S,Biggin,2016-09-17,1.6,3066,2,1,1,0,92,1900,Yarra City Council,-37.8035,144.985,Northern Metropolitan,4553,2016.3
Collingwood,3,h,1470000,S,Jellis,2017-03-18,1.6,3066,3,2,0,150,NA,NA,Yarra City Council,-37.7968,144.9924,Northern Metropolitan,4553,2017.1
Collingwood,2,h,670000,S,Jellis,2017-03-18,1.6,3066,2,1,0,118,NA,NA,Yarra City Council,-37.7976,144.993,Northern Metropolitan,4553,2017.1
Collingwood,1,u,NA,PI,Jellis,2017-03-18,1.6,3066,1,1,1,0,NA,NA,Yarra City Council,-37.8037,144.9846,Northern Metropolitan,4553,2017.1
Collingwood,1,u,430000,VB,Jellis,2017-03-18,1.6,3066,1,1,1,0,52,NA,Yarra City Council,-37.8019,144.9845,Northern Metropolitan,4553,2017.1
Collingwood,2,u,515000,S,Peter,2017-03-18,1.6,3066,2,1,1,816,NA,NA,Yarra City Council,-37.802,144.9848,Northern Metropolitan,4553,2017.1
Collingwood,2,u,NA,SP,hockingstuart,2016-06-18,1.6,3066,2,2,1,0,53,NA,Yarra City Council,-37.805,144.985,Northern Metropolitan,4553,2016.2
Collingwood,2,h,1000000,SP,Peter,2016-11-19,1.6,3066,2,1,2,159,86,1880,Yarra City Council,-37.7962,144.9887,Northern Metropolitan,4553,2016.4
Collingwood,2,u,655000,S,Jellis,2016-11-19,1.6,3066,NA,NA,NA,NA,NA,NA,Yarra City Council,NA,NA,Northern Metropolitan,4553,2016.4
Collingwood,3,t,887500,S,Peter,2016-05-22,1.6,3066,3,2,1,81,82,2000,Yarra City Council,-37.7961,144.9874,Northern Metropolitan,4553,2016.2
Collingwood,1,u,477500,S,Biggin,2016-05-22,1.6,3066,NA,NA,NA,NA,NA,NA,Yarra City Council,NA,NA,Northern Metropolitan,4553,2016.2
Collingwood,3,h,NA,SP,Nelson,2016-08-22,1.6,3066,3,2,1,0,NA,NA,Yarra City Council,-37.8036,144.9855,Northern Metropolitan,4553,2016.3
